"term","contrast","country","estimate","conf.low","conf.high"
"experienced","dY/dX","Estonia",0.0754492474998521,0.0179704333611997,0.131814775678967
"experienced","dY/dX","Eswatini",0.0392128072737411,-0.0156276884889523,0.0938621020716502
"experienced","dY/dX","Ethiopia",0.0688432095628387,0.00956400873794467,0.128491052009033
"experienced","dY/dX","Gambia",0.0594096458002012,-0.0153006040421602,0.127752491913369
"experienced","dY/dX","Germany",0.053452445332394,-0.025593889876782,0.12951657670984
"experienced","dY/dX","Ghana",0.0896309066865766,0.00798962588066827,0.167834655974686
"experienced","dY/dX","Hungary",0.142625300856304,0.0592085256921772,0.227661873142051
"experienced","dY/dX","Iceland",0.0756480602137657,-0.0181392015090393,0.166516586667193
"experienced","dY/dX","Ireland",0.0793098484066887,-0.0019924570554234,0.159252685556234
"experienced","dY/dX","Kenya",0.139718592279473,0.0617962548490143,0.220985923731207
"experienced","dY/dX","Kosovo",0.136274660646864,0.0566587365219725,0.213640164561452
"experienced","dY/dX","Luxembourg",0.0855052002058714,0.00783699390070965,0.159597441967447
"experienced","dY/dX","Mali",0.067630690542224,-0.00272660174647841,0.133937277937558
"experienced","dY/dX","Mexico",0.0835590284632546,0.00809746340461431,0.155032772153241
"experienced","dY/dX","Namibia",0.040069590980484,-0.0262844478802888,0.105585693932424
"experienced","dY/dX","Nicaragua",0.0818948429465347,0.0125275899007709,0.148851530633873
"experienced","dY/dX","Niger",0.105752807215429,0.0427213285216236,0.164994208247216
"experienced","dY/dX","Saudi Arabia",0.0503267783582781,0.0121281670591876,0.0921535840899841
"experienced","dY/dX","Singapore",0.117927546282608,0.0233378789814707,0.210050336101529
"experienced","dY/dX","Taiwan",0.14132861249065,0.0431733435368421,0.241656130372462
"experienced","dY/dX","Ukraine",0.178155538025163,0.0843451767054513,0.277983627955193
"experienced","dY/dX","Uzbekistan",0.113583289098245,0.0149668766059096,0.210374693821128
"experienced","dY/dX","Yemen",0.161014378371739,0.0879551755494606,0.238439081765382
"experienced","dY/dX","Zimbabwe",0.0688759714946813,-0.0182951243726453,0.156579066690825
"experienced","dY/dX","Algeria",0.105594232583451,0.0150171072975799,0.19419893840543
"experienced","dY/dX","Bahrain",0.141070805266605,0.0558728211480067,0.228666975086665
"experienced","dY/dX","Belgium",0.141689381854397,0.0530633767234832,0.23093382192173
"experienced","dY/dX","Bolivia",0.0880873139996789,0.0228462826042306,0.154868854100882
"experienced","dY/dX","Bosnia Herzegovina",0.123634861061816,0.0466394129336564,0.203009163538398
"experienced","dY/dX","Bulgaria",0.0441450776505763,-0.0426297408180262,0.127779713226154
"experienced","dY/dX","Chad",0.133322782100351,0.0713889270488667,0.192796653235564
"experienced","dY/dX","Colombia",0.120395488444982,0.0597107860209914,0.184032861858304
"experienced","dY/dX","Congo Kinshasa",0.145725047409749,0.0750074698537075,0.216005843718213
"experienced","dY/dX","Cyprus",0.118176136991255,0.0489934656753417,0.193608986866024
"experienced","dY/dX","Gabon",0.0230240628424039,-0.0465046273452883,0.0890430785573246
"experienced","dY/dX","Georgia",0.10476825015973,0.0351674882495134,0.178341494794516
"experienced","dY/dX","Honduras",0.115244452718756,0.0537133448900652,0.178628428145454
"experienced","dY/dX","Indonesia",0.154150820985464,0.079191052128593,0.228471581799767
"experienced","dY/dX","Ivory Coast",0.0579346452918807,-0.0324561811780391,0.142066506080328
"experienced","dY/dX","Jordan",0.11704516306915,0.0351880882163312,0.199812715006847
"experienced","dY/dX","Malawi",0.0515722172961298,0.00972324642620711,0.0938747165325916
"experienced","dY/dX","Mauritius",0.124531105095313,0.0366983194262169,0.214087703436794
"experienced","dY/dX","Montenegro",0.110529121336121,0.0395222181757886,0.185923406835535
"experienced","dY/dX","Nepal",0.0639098329824659,-0.00789898516440654,0.129944665986051
"experienced","dY/dX","New Zealand",0.128551812236553,0.0554923614306685,0.200863011392505
"experienced","dY/dX","Panama",0.0927483248835586,0.0286603177489966,0.158259207703402
"experienced","dY/dX","Philippines",0.0463702246860134,-0.0208185182139644,0.111777727247209
"experienced","dY/dX","Senegal",0.188756210777768,0.121790966475741,0.251906439892782
"experienced","dY/dX","Serbia",0.125184309020794,0.0554255077125349,0.19197585443843
"experienced","dY/dX","Slovenia",0.0828481503993728,0.011882936135969,0.154489536813738
"experienced","dY/dX","United States",0.123889107423392,0.0505972948807921,0.195413200617651
"experienced","dY/dX","Venezuela",0.0967710634647975,0.0235764693718013,0.170798244146399
"experienced","dY/dX","Vietnam",0.0467147587453299,-0.020053101489797,0.112567782294178
"experienced","dY/dX","Zambia",0.0980726038899994,0.0321896327928276,0.163614245108995
"experienced","dY/dX","Afghanistan",0.196244498713508,0.133673669677952,0.254564891792454
"experienced","dY/dX","Armenia",0.137599757724563,0.0529764250097874,0.225242509972927
"experienced","dY/dX","Azerbaijan",0.139185769837667,0.0534621116743735,0.224378764376431
"experienced","dY/dX","Burkina Faso",0.104413676242517,0.0381352271716826,0.168476705999263
"experienced","dY/dX","Cambodia",0.0929483473955304,0.0284829309216681,0.153482255979437
"experienced","dY/dX","Canada",0.109800054696957,0.0334315052362701,0.183529652348848
"experienced","dY/dX","Chile",0.108568507986537,0.0415197026048355,0.179716325160885
"experienced","dY/dX","Costa Rica",0.126551673466086,0.061148245843707,0.196677906865656
"experienced","dY/dX","Croatia",0.152720690663597,0.0880406908027259,0.216892018212069
"experienced","dY/dX","Guatemala",0.114329788392699,0.0427589653015279,0.18807557730884
"experienced","dY/dX","Laos",0.0856468595766135,0.00874268980702829,0.15875043939816
"experienced","dY/dX","Latvia",0.119189777651045,0.0308435064811857,0.207281288935894
"experienced","dY/dX","Malaysia",0.0923344513276815,0.0189218196251965,0.165170914315688
"experienced","dY/dX","Mauritania",0.127729147780355,0.0683392597463753,0.184204104997304
"experienced","dY/dX","Moldova",0.129307288601332,0.0535771306265021,0.202407620632965
"experienced","dY/dX","Morocco",0.091407262096907,0.00792591471623253,0.178044975174718
"experienced","dY/dX","Mozambique",0.1383015891998,0.0701330373499411,0.203690559706063
"experienced","dY/dX","Myanmar",0.120905254691107,0.0534234835653468,0.186902340443464
"experienced","dY/dX","Nigeria",0.179054110504443,0.106107463868573,0.2495469026473
"experienced","dY/dX","Pakistan",0.0866271644697136,0.0234575427102683,0.148059144087155
"experienced","dY/dX","Slovakia",0.123842292277091,0.0525782674753911,0.195663101318901
"experienced","dY/dX","Togo",0.106818471315294,0.0345906245336914,0.177789955087138
