"term","contrast","country","estimate","conf.low","conf.high"
"earthquake","earthquake","Taiwan",0.0418090256185708,-0.0264906461491978,0.109282559965405
"flooding","flooding","Taiwan",0.0483950559150592,-0.0405859902749645,0.131329309531287
"heatwave","heatwave","Taiwan",0.13678811030284,-0.090738220933706,0.310790690288571
"hurricane","hurricane","Taiwan",0.0769766570880605,0.00764459362568377,0.136025436344986
"mudslide","mudslide","Taiwan",0.110852780556283,-0.0116817389190235,0.234324618546407
"sandstorm","sandstorm","Taiwan",0.0574947850493617,-0.29115157322983,0.329517954906343
"snowstorm","snowstorm","Taiwan",0.0652994114084965,-0.120025081151675,0.261519818755831
"thunder","thunder","Taiwan",0.0706097960861782,-0.0926040476070375,0.216349933755353
"tornado","tornado","Taiwan",0.0824268157018369,-0.0881541138777164,0.264758612525531
"volcano","volcano","Taiwan",-0.0116276859878529,-0.375011683532034,0.340503131178613
"wildfire","wildfire","Taiwan",0.0781348038690701,-0.0504167645788252,0.19740201089497
"drought","drought","Tunisia",0.0941739134302891,-0.0670151439264472,0.215240506561667
"earthquake","earthquake","Tunisia",0.0623587554328775,-0.0787352001917127,0.174938026053418
"flooding","flooding","Tunisia",0.0753766750374785,-0.0135606501935051,0.151780199378606
"heatwave","heatwave","Tunisia",0.123824092392926,-0.00761383146729912,0.229996945430376
"hurricane","hurricane","Tunisia",0.0697860149979304,0.00151701267206557,0.126798641271584
"mudslide","mudslide","Tunisia",0.0986805276694251,-0.00639797502873148,0.201753309805817
"sandstorm","sandstorm","Tunisia",0.0537696839138538,-0.319295739401735,0.271291073429016
"snowstorm","snowstorm","Tunisia",0.0595920392404129,-0.126959513975345,0.21214206029365
"thunder","thunder","Tunisia",0.0633416771653212,-0.097129550153523,0.178393745273275
"tornado","tornado","Tunisia",0.0756857571032219,-0.0826338486677886,0.223611018795773
"volcano","volcano","Tunisia",-0.012094376376745,-0.428554462484206,0.239864380063384
"wildfire","wildfire","Tunisia",0.070204498891534,-0.0439953511661968,0.164859564968564
"drought","drought","Venezuela",0.0783982486496871,-0.0840502525023573,0.193322416749948
"earthquake","earthquake","Venezuela",0.0403581528550994,-0.0575785298578283,0.118480883685509
"flooding","flooding","Venezuela",0.0620302048469292,-0.00647142933122942,0.12202019637893
"heatwave","heatwave","Venezuela",0.107672473782352,-0.0939490782590104,0.22343611234074
"hurricane","hurricane","Venezuela",0.0665242205003107,0.00721719143515231,0.119928426708731
"mudslide","mudslide","Venezuela",0.092430319478273,0.0131930469400441,0.178568221012356
"sandstorm","sandstorm","Venezuela",0.0495029663337638,-0.298231161143952,0.233011486811908
"snowstorm","snowstorm","Venezuela",0.0551369661277046,-0.116399640100616,0.183656333125048
"thunder","thunder","Venezuela",0.0610900231582946,-0.0667700943645639,0.175355734048787
"tornado","tornado","Venezuela",0.0687951207078655,-0.0771773312462195,0.201396526982129
"volcano","volcano","Venezuela",-0.00987008000159974,-0.403161957086337,0.217161563051421
"wildfire","wildfire","Venezuela",0.0637928067957346,-0.0410207329082967,0.156179442081864
"drought","drought","Afghanistan",0.163214436185138,0.0119699437773272,0.321436163242474
"earthquake","earthquake","Afghanistan",0.0528328713333051,-0.0231718280047548,0.126501977804528
"flooding","flooding","Afghanistan",0.131273619775711,0.0656399635167159,0.197895535301847
"heatwave","heatwave","Afghanistan",0.138636452533806,-0.0977899069127901,0.339323941097966
"hurricane","hurricane","Afghanistan",0.0929222108081848,0.0409301080667642,0.196543110012148
"mudslide","mudslide","Afghanistan",0.101921285500165,-0.0350593431532861,0.213929487993033
"sandstorm","sandstorm","Afghanistan",0.060120172306524,-0.257748216422611,0.356179005815972
"snowstorm","snowstorm","Afghanistan",0.0657057408842126,-0.114910764741427,0.264891745276823
"thunder","thunder","Afghanistan",0.0698952097249152,-0.0780520171139875,0.225406658188089
"tornado","tornado","Afghanistan",0.0906046046530931,-0.0465935315639762,0.311368019429182
"volcano","volcano","Afghanistan",-0.0105214393467272,-0.316189719615738,0.3461392981859
"wildfire","wildfire","Afghanistan",0.086570772915466,-0.0231237532077699,0.22540941075843
"drought","drought","Bangladesh",0.0717697003697686,-0.0533170554867297,0.193987385192581
"earthquake","earthquake","Bangladesh",0.0710474698456798,-0.0754151219454247,0.214651477895549
"flooding","flooding","Bangladesh",0.173906746607397,0.110809723592158,0.240728145082717
"heatwave","heatwave","Bangladesh",0.13853828203429,-0.0920255684270953,0.318812264932517
"hurricane","hurricane","Bangladesh",0.0874187759239147,0.0395246443660306,0.157180971821416
"mudslide","mudslide","Bangladesh",0.111131247903322,-0.0154480787681843,0.251543786254655
"sandstorm","sandstorm","Bangladesh",0.0603656761896997,-0.274694765893681,0.341685633236641
"snowstorm","snowstorm","Bangladesh",0.0660614896017307,-0.116225961533307,0.261741217586824
"thunder","thunder","Bangladesh",0.0697930756256478,-0.0919528021883039,0.214643635897007
"tornado","tornado","Bangladesh",0.084420593974956,-0.084852295126517,0.277398078545048
"volcano","volcano","Bangladesh",-0.0140426663258708,-0.348986634995932,0.328806046340971
"wildfire","wildfire","Bangladesh",0.0792753469465173,-0.0502556120526991,0.203469673835056
"drought","drought","Congo Brazzaville",0.0950002703020667,-0.0940123330416941,0.265295684200677
"earthquake","earthquake","Congo Brazzaville",0.0692402788475455,-0.0729440352321573,0.201967645970554
"flooding","flooding","Congo Brazzaville",0.0550435273984388,-0.0128283886917256,0.12161954714512
"heatwave","heatwave","Congo Brazzaville",0.136750789981577,-0.0920860082853407,0.319220437933486
"hurricane","hurricane","Congo Brazzaville",0.0805051081964405,0.0101575663542651,0.15710080871964
"mudslide","mudslide","Congo Brazzaville",0.0824546237520016,-0.041180762157738,0.148422127237515
"sandstorm","sandstorm","Congo Brazzaville",0.0569362254578254,-0.288827321655182,0.330112388106486
"snowstorm","snowstorm","Congo Brazzaville",0.0652053025173671,-0.130916703562114,0.256351362574601
"thunder","thunder","Congo Brazzaville",0.0703814257619249,-0.0984756224027896,0.219343886368751
"tornado","tornado","Congo Brazzaville",0.0842815687029504,-0.0856446326452806,0.277212994604547
"volcano","volcano","Congo Brazzaville",-0.00950040329446298,-0.372843704821056,0.318118973867638
"wildfire","wildfire","Congo Brazzaville",0.0706920089371628,-0.0869514098693667,0.179070163976751
"drought","drought","Croatia",0.0959273717542402,-0.0907976434421271,0.278085776108797
"earthquake","earthquake","Croatia",0.0771501085960465,-0.0010468841756036,0.15340472334002
"flooding","flooding","Croatia",0.139869912867533,0.0750707168618322,0.205737209380023
"heatwave","heatwave","Croatia",0.13627122298256,-0.0906731253843465,0.340913535526018
"hurricane","hurricane","Croatia",0.0773643594214165,-8.55300476338392e-05,0.147062003564173
"mudslide","mudslide","Croatia",0.109836456017354,-0.00933036677259933,0.242033929148479
"sandstorm","sandstorm","Croatia",0.059049013323719,-0.263823440241156,0.36115808952085
"snowstorm","snowstorm","Croatia",0.0651790735010967,-0.1213035999367,0.272326590620115
"thunder","thunder","Croatia",0.104183579873912,0.00754165601874397,0.26630088837474
"tornado","tornado","Croatia",0.083901682133675,-0.0790829925453165,0.283991174596331
"volcano","volcano","Croatia",-0.0130152556308188,-0.331984000604104,0.303813679765527
"wildfire","wildfire","Croatia",0.0911421238529478,-0.00279684722208378,0.242383140229451
"drought","drought","Czech Republic",0.0944823800151197,-0.0823111071823774,0.268391101729312
"earthquake","earthquake","Czech Republic",0.068467396343044,-0.0690682837109156,0.208519413543011
"flooding","flooding","Czech Republic",0.0615031863899815,-0.0111763891372185,0.134717410797113
"heatwave","heatwave","Czech Republic",0.135980386159494,-0.083364850166124,0.327634576094218
"hurricane","hurricane","Czech Republic",0.0805223509195896,0.0148918994352808,0.163708512977055
"mudslide","mudslide","Czech Republic",0.105754474488792,-0.0242757392928681,0.233091496057464
"sandstorm","sandstorm","Czech Republic",0.0580450120899263,-0.240293318383096,0.390910799921931
"snowstorm","snowstorm","Czech Republic",0.0537504115960934,-0.121581358058199,0.233716895739582
"thunder","thunder","Czech Republic",0.0714298111076101,-0.0531024186581401,0.201680682413635
"tornado","tornado","Czech Republic",0.0729934198354834,-0.00904353405948786,0.155899651458946
"volcano","volcano","Czech Republic",-0.0155367710357129,-0.307261841252933,0.334927720724232
"wildfire","wildfire","Czech Republic",0.0746945034895559,-0.0511545228454344,0.203613233225642
"drought","drought","Gambia",0.0768797759667504,-0.111345677572165,0.236495961867682
"earthquake","earthquake","Gambia",0.0652091139282019,-0.073284518107004,0.193108244658292
"flooding","flooding","Gambia",0.0835470079635196,0.0231176226162326,0.142131511563789
"heatwave","heatwave","Gambia",0.0494612975222678,-0.202120963329787,0.182616536163442
"hurricane","hurricane","Gambia",0.0762917382468153,0.00210011086701078,0.148906799142125
"mudslide","mudslide","Gambia",0.106168593710811,-0.0101743199960941,0.231563628933651
"sandstorm","sandstorm","Gambia",0.0560499209026903,-0.289327450022702,0.334002921237877
"snowstorm","snowstorm","Gambia",0.0627045174148362,-0.111392783513743,0.252340172411886
"thunder","thunder","Gambia",0.0677292595479045,-0.0977937962182888,0.210405193430696
"tornado","tornado","Gambia",0.0802234001268734,-0.0931588962854751,0.263261543521746
"volcano","volcano","Gambia",-0.0120284351177776,-0.367694814888351,0.301469511635114
"wildfire","wildfire","Gambia",0.0746311134951451,-0.0303847248074217,0.175587207216408
"drought","drought","Germany",0.0449013893126476,-0.10874748834739,0.161573356316028
"earthquake","earthquake","Germany",0.0449309271890714,-0.091015359264993,0.153973737916175
"flooding","flooding","Germany",0.0545809929260332,-0.0260383122660546,0.123431109736374
"heatwave","heatwave","Germany",0.110305783700965,-0.0861902937263614,0.230166899204432
"hurricane","hurricane","Germany",0.0695919569039148,0.012276439112626,0.129942356833763
"mudslide","mudslide","Germany",0.0979404784900821,0.0199075804592203,0.197988674644099
"sandstorm","sandstorm","Germany",0.0497903002212487,-0.312151709784815,0.244075414344716
"snowstorm","snowstorm","Germany",0.0207432823619021,-0.160084502922972,0.118142290695187
"thunder","thunder","Germany",0.0707956289822113,-0.0144593620749925,0.156761777713908
"tornado","tornado","Germany",0.0708684016585885,-0.086989970778993,0.20291238428457
"volcano","volcano","Germany",-0.0126317954392733,-0.450224069521184,0.236440077362114
"wildfire","wildfire","Germany",0.0599490638353663,-0.060727825486622,0.134453934680641
"drought","drought","Hungary",0.115442742562191,0.0401713488433427,0.182940820351071
"earthquake","earthquake","Hungary",0.0723124822876667,-0.0555844804320779,0.186024062125204
"flooding","flooding","Hungary",0.0300368957994533,-0.0436590107807987,0.0961713861170026
"heatwave","heatwave","Hungary",0.121968361338232,-0.0944259500610114,0.2618459023575
"hurricane","hurricane","Hungary",0.0736322718945964,0.00257377995482569,0.141302268999664
"mudslide","mudslide","Hungary",0.0988639691081808,-0.0150379880809499,0.200321686524506
"sandstorm","sandstorm","Hungary",0.0527175545730882,-0.31328353670217,0.26717063884868
"snowstorm","snowstorm","Hungary",0.0603164247959703,-0.120438243674916,0.210241714597743
"thunder","thunder","Hungary",0.0852859653078751,0.0238287170362608,0.155603908079544
"tornado","tornado","Hungary",0.0761442351330663,-0.088591266804742,0.224947876130347
"volcano","volcano","Hungary",-0.011297930477085,-0.424580368293336,0.267907048341262
"wildfire","wildfire","Hungary",0.0710274046824466,-0.0579867534331566,0.176735899120456
"drought","drought","Iceland",0.0846190591192754,-0.0689994698610765,0.273435728315922
"earthquake","earthquake","Iceland",0.076768934798832,0.00247945373220662,0.152706720746069
"flooding","flooding","Iceland",0.0784143500902212,-0.0125372896466532,0.174660203702756
"heatwave","heatwave","Iceland",0.122128790497355,-0.0793026942928234,0.342902831219745
"hurricane","hurricane","Iceland",0.0674465887357563,0.00129854356619444,0.140670364751677
"mudslide","mudslide","Iceland",0.0948449386164835,-0.0100260309849706,0.218516781961191
"sandstorm","sandstorm","Iceland",0.0490075131273437,-0.187529476147383,0.371007574793685
"snowstorm","snowstorm","Iceland",0.027599774098848,-0.105252114908824,0.141426194532703
"thunder","thunder","Iceland",0.0585454992760271,-0.0673239301691339,0.204395509212846
"tornado","tornado","Iceland",0.0195614331181144,-0.143014739002981,0.109623516837253
"volcano","volcano","Iceland",0.0140239627406381,-0.0738406535184577,0.120364805193579
"wildfire","wildfire","Iceland",0.0671149636535158,-0.0369856893616462,0.184400164628244
"drought","drought","Kenya",0.098696781580975,-0.0418735066187932,0.214082246025519
"earthquake","earthquake","Kenya",0.0629451499684848,-0.0714459071929585,0.176718603749068
"flooding","flooding","Kenya",0.0885405957190299,0.026317811154101,0.144483701257513
"heatwave","heatwave","Kenya",0.119449243051713,-0.0982204423953367,0.257098550378229
"hurricane","hurricane","Kenya",0.0719182256310745,0.00296508524551325,0.136959913675902
"mudslide","mudslide","Kenya",0.0890611865947213,0.0011260901746004,0.151320759632307
"sandstorm","sandstorm","Kenya",0.0574590409601565,-0.302002592952897,0.272229455446543
"snowstorm","snowstorm","Kenya",0.0601249135857855,-0.118373781162152,0.215545204713909
"thunder","thunder","Kenya",0.0635371363799435,-0.0896230471741886,0.173421490733555
"tornado","tornado","Kenya",0.0754430382304254,-0.0828411896783993,0.221800709690324
"volcano","volcano","Kenya",-0.0114311544235103,-0.421238541965191,0.245752797393256
"wildfire","wildfire","Kenya",0.0713570336739877,-0.0504336800806206,0.168079878826074
"drought","drought","Luxembourg",0.123501195995165,-0.0238587503841151,0.251436857711864
"earthquake","earthquake","Luxembourg",0.0489967634784579,-0.0911492533728441,0.167492680639719
"flooding","flooding","Luxembourg",0.0541777436196979,-0.0320782832040006,0.13015141915412
"heatwave","heatwave","Luxembourg",0.125257499577443,-0.0949012117652569,0.280594583582514
"hurricane","hurricane","Luxembourg",0.0746786119995392,-0.00445488376867995,0.142731966140788
"mudslide","mudslide","Luxembourg",0.091111299582835,-0.0552038066644433,0.174135394916092
"sandstorm","sandstorm","Luxembourg",0.0590331495178551,-0.30355904171126,0.301325289854087
"snowstorm","snowstorm","Luxembourg",-0.0208393404322231,-0.184948240911603,0.0905380675299907
"thunder","thunder","Luxembourg",0.0499970851708441,-0.0817881644084014,0.137425094247941
"tornado","tornado","Luxembourg",0.077216419787969,-0.0850984602239868,0.221002617262993
"volcano","volcano","Luxembourg",-0.0102480916610857,-0.386835595494838,0.273764619098937
"wildfire","wildfire","Luxembourg",0.0804721422323235,-0.0263151497723847,0.197732812929354
"drought","drought","Mali",0.025276399692968,-0.0856098085515151,0.137686607041189
"earthquake","earthquake","Mali",0.0682269543537426,-0.078965491346792,0.224214626313978
"flooding","flooding","Mali",0.0272244587024129,-0.0497465963722168,0.10246537582356
"heatwave","heatwave","Mali",0.137988577842801,-0.0951906601371075,0.338598494787098
"hurricane","hurricane","Mali",0.0784899252688775,0.00237575652705232,0.15138199222185
"mudslide","mudslide","Mali",0.109674347735432,-0.00139015752334652,0.245910746948269
"sandstorm","sandstorm","Mali",0.0593972285469753,-0.250333131900483,0.375586550876295
"snowstorm","snowstorm","Mali",0.0637995310128429,-0.117808404455053,0.275516994008965
"thunder","thunder","Mali",0.0587856813592553,-0.103092293342024,0.19080861307614
"tornado","tornado","Mali",0.0822661575877389,-0.0838145266594622,0.287396757418714
"volcano","volcano","Mali",-0.0114930378265111,-0.31734612454531,0.329683879424484
"wildfire","wildfire","Mali",0.0776436351317524,-0.054870049630275,0.210973802081811
"drought","drought","Mexico",0.0862818002104595,-0.0892697468538489,0.215036444865954
"earthquake","earthquake","Mexico",0.119047683398028,0.0439424227705146,0.193361565108382
"flooding","flooding","Mexico",0.0592214350022462,-0.0249301689129783,0.131222180718113
"heatwave","heatwave","Mexico",0.11975374598314,-0.107925654659609,0.257679310758942
"hurricane","hurricane","Mexico",0.0718575697748794,0.0130507149901385,0.126982858457369
"mudslide","mudslide","Mexico",0.0989955128917268,-0.0114059543288553,0.207325073794061
"sandstorm","sandstorm","Mexico",0.0536517160203441,-0.317903656076927,0.272910085586572
"snowstorm","snowstorm","Mexico",0.0609181608659852,-0.116679546424353,0.217171938124119
"thunder","thunder","Mexico",0.0635815098736877,-0.0954442591534267,0.182207329797004
"tornado","tornado","Mexico",0.076103838709976,-0.0807488072557344,0.226389561233917
"volcano","volcano","Mexico",0.0192702984826693,-0.222600150036277,0.318506466717203
"wildfire","wildfire","Mexico",0.0678549355365528,-0.053510023143517,0.15218828151117
"drought","drought","Niger",0.0919747613378171,-0.0337233888325853,0.211344812839408
"earthquake","earthquake","Niger",0.0688443309664369,-0.0775989707045704,0.210641940095063
"flooding","flooding","Niger",0.113881492185946,0.0538013336139173,0.173662163149162
"heatwave","heatwave","Niger",0.138150359835887,-0.1012078437887,0.33358469968361
"hurricane","hurricane","Niger",0.0627957790617541,-0.0502178228056306,0.11401947721979
"mudslide","mudslide","Niger",0.111897444922724,-0.0142737267114997,0.247373294614069
"sandstorm","sandstorm","Niger",-0.0151794808538282,-0.29961675995046,0.200923000961771
"snowstorm","snowstorm","Niger",0.0668033753917308,-0.110837338137381,0.264779053924588
"thunder","thunder","Niger",0.0762802411638477,-0.0697440438974964,0.229816878476459
"tornado","tornado","Niger",0.0630430887507722,-0.153699986045037,0.200574262891652
"volcano","volcano","Niger",-0.0128423753067715,-0.359825025438137,0.327051770278077
"wildfire","wildfire","Niger",0.109838084334521,0.0357341910359086,0.236198457723815
"drought","drought","Saudi Arabia",0.0403079856157339,-0.0280987331804349,0.163894410870333
"earthquake","earthquake","Saudi Arabia",0.027548205313617,-0.0240216150633568,0.107285931670886
"flooding","flooding","Saudi Arabia",0.0324471531197102,-0.00417445755510353,0.0805154553136071
"heatwave","heatwave","Saudi Arabia",0.0605143426166523,-0.0311567705307239,0.234802315735631
"hurricane","hurricane","Saudi Arabia",0.0323228234244637,0.000412229564922387,0.0741134299557714
"mudslide","mudslide","Saudi Arabia",0.0477375920640017,-0.00375484171559634,0.141347832062105
"sandstorm","sandstorm","Saudi Arabia",0.0208456317492617,-0.0738605479753227,0.229161606769601
"snowstorm","snowstorm","Saudi Arabia",0.0265947813982888,-0.0355663504133933,0.153004497867561
"thunder","thunder","Saudi Arabia",0.0276732719258419,-0.0302893491830752,0.109767811113074
"tornado","tornado","Saudi Arabia",0.0345144879506496,-0.027320973101594,0.176822315827818
"volcano","volcano","Saudi Arabia",-0.00489730016225786,-0.0831412378318056,0.252990254051777
"wildfire","wildfire","Saudi Arabia",0.0321315536520037,-0.0161530978296107,0.106840782100659
"drought","drought","Serbia",0.0975007015311299,-0.0826010604238222,0.264171681797588
"earthquake","earthquake","Serbia",0.0746530980050891,-0.0541158683363043,0.208557554222274
"flooding","flooding","Serbia",0.0867461434682447,0.0239823123247657,0.151643763225062
"heatwave","heatwave","Serbia",0.136256800521858,-0.0875408030315101,0.313865623105407
"hurricane","hurricane","Serbia",0.0795025636757823,-4.8505650938573e-05,0.156871562187715
"mudslide","mudslide","Serbia",0.111332856164325,-0.0153451025584994,0.263969800205115
"sandstorm","sandstorm","Serbia",0.0599886129847823,-0.275987641750483,0.348532413376466
"snowstorm","snowstorm","Serbia",0.0660410226161033,-0.120831515993953,0.256024276801779
"thunder","thunder","Serbia",0.079062267980643,-0.0520250928799519,0.222037641457249
"tornado","tornado","Serbia",0.0840775986078647,-0.0879734617743856,0.27457278930966
"volcano","volcano","Serbia",-0.0131529890513039,-0.344457814358661,0.314659090827819
"wildfire","wildfire","Serbia",0.0789482197700497,-0.0523254649220116,0.207760641932093
"drought","drought","Singapore",0.0991584539106245,-0.09335994518451,0.270333454292552
"earthquake","earthquake","Singapore",0.0693648889975058,-0.0816735678869289,0.207565430426531
"flooding","flooding","Singapore",0.018584470993713,-0.0753553766556812,0.0987875965740791
"heatwave","heatwave","Singapore",0.134933732553438,-0.100579765461386,0.312081299885667
"hurricane","hurricane","Singapore",0.0795960353327225,0.00300631836124748,0.157455694878058
"mudslide","mudslide","Singapore",0.10889348238383,-0.0168176601178241,0.242914066683215
"sandstorm","sandstorm","Singapore",0.0598838645493709,-0.288618431827107,0.340681344512383
"snowstorm","snowstorm","Singapore",0.0645933447070112,-0.119976887996023,0.256259439121554
"thunder","thunder","Singapore",0.0697955856166624,-0.0940543635779828,0.212542113461264
"tornado","tornado","Singapore",0.0827303656435712,-0.0895926258172209,0.272074587265392
"volcano","volcano","Singapore",-0.0130379686432006,-0.361348364142297,0.313359035063453
"wildfire","wildfire","Singapore",0.0782002265189809,-0.0467704406441916,0.199289844445407
"drought","drought","Ukraine",0.125840498019825,-0.0536745693858101,0.301464551821928
"earthquake","earthquake","Ukraine",0.0787315389933451,-0.0579648819102965,0.225799917061546
"flooding","flooding","Ukraine",0.112148279411443,0.0330571517616748,0.192460552513625
"heatwave","heatwave","Ukraine",0.139509265034481,-0.0914480951527072,0.321103585667692
"hurricane","hurricane","Ukraine",0.0849648061184246,0.025652437792008,0.168108510073557
"mudslide","mudslide","Ukraine",0.112007915849519,-0.0123909021885799,0.250232674464849
"sandstorm","sandstorm","Ukraine",0.0606395995647462,-0.277993886955227,0.347478518571159
"snowstorm","snowstorm","Ukraine",0.0337357075495414,-0.0655631824266976,0.117712046890361
"thunder","thunder","Ukraine",0.0573436752419576,-0.113059374831017,0.179352744156703
"tornado","tornado","Ukraine",0.0846957333746343,-0.0811150556627542,0.285698283954658
"volcano","volcano","Ukraine",-0.0113125456967613,-0.352187988812044,0.34307694065565
"wildfire","wildfire","Ukraine",0.102014578772915,0.0269389443799834,0.227027407903271
"drought","drought","Uzbekistan",0.103068194640309,-0.0572028158211643,0.28238971583773
"earthquake","earthquake","Uzbekistan",0.0996155359622014,0.0225576009735085,0.181201510092561
"flooding","flooding","Uzbekistan",0.0925412594471591,-0.00300714609103475,0.19167159890898
"heatwave","heatwave","Uzbekistan",0.134881703552043,-0.0909830415872692,0.336807758321556
"hurricane","hurricane","Uzbekistan",0.0780220232179758,0.0103704533045208,0.156490474754789
"mudslide","mudslide","Uzbekistan",0.104715416412828,-0.0187760430004778,0.232238678230385
"sandstorm","sandstorm","Uzbekistan",0.0540812456802534,-0.236292603957451,0.373289502167673
"snowstorm","snowstorm","Uzbekistan",0.0741268802752077,-0.0776000862488505,0.290722629821387
"thunder","thunder","Uzbekistan",0.0662180546052,-0.0740446146165189,0.216652546179915
"tornado","tornado","Uzbekistan",0.102801955083823,-0.0029884342507084,0.318657043332903
"volcano","volcano","Uzbekistan",-0.0111423570815564,-0.291869669158675,0.353483734824092
"wildfire","wildfire","Uzbekistan",0.0755080669893651,-0.0533866998942395,0.201593872565907
"drought","drought","Yemen",0.090941946412704,-0.0476953271209047,0.245149300517957
"earthquake","earthquake","Yemen",0.0617318889220654,-0.0626169800592907,0.207969679395525
"flooding","flooding","Yemen",0.115058588646827,0.0450164375225861,0.189708294359643
"heatwave","heatwave","Yemen",0.100958552873358,-0.00878763112960682,0.200815369663616
"hurricane","hurricane","Yemen",0.0734718737772867,0.00838738252438464,0.154460182988119
"mudslide","mudslide","Yemen",0.102752838711512,-0.0126753049321149,0.253229328285668
"sandstorm","sandstorm","Yemen",0.08580187307471,-0.0818177300384746,0.277384908886875
"snowstorm","snowstorm","Yemen",0.0596405901011003,-0.0913203175539765,0.257531042953602
"thunder","thunder","Yemen",0.0733684269266754,-0.0388508317110561,0.230054924378544
"tornado","tornado","Yemen",0.0712517683452512,-0.0926172562753691,0.251732472865973
"volcano","volcano","Yemen",-0.00963558156468003,-0.25948412221364,0.362580034383704
"wildfire","wildfire","Yemen",0.0723552407189697,-0.0428760003696655,0.20186881374182
"drought","drought","Bahrain",0.0928912019150491,-0.0821927751294687,0.278853719234063
"earthquake","earthquake","Bahrain",0.0649490212448977,-0.0672198973465696,0.210644532233908
"flooding","flooding","Bahrain",0.092339975645415,-0.00880701920493555,0.199986515310629
"heatwave","heatwave","Bahrain",0.097998833448861,-0.0164156755472138,0.199920877853228
"hurricane","hurricane","Bahrain",0.0760738707850843,-0.00110186398082685,0.154901154985366
"mudslide","mudslide","Bahrain",0.107342687435243,-0.0151067218909604,0.250172086957352
"sandstorm","sandstorm","Bahrain",0.0640991810874513,-0.193160904839706,0.35021205536174
"snowstorm","snowstorm","Bahrain",0.0632421517124952,-0.106118786078512,0.279252571793478
"thunder","thunder","Bahrain",0.0672006907671653,-0.0816446022144308,0.223811731675097
"tornado","tornado","Bahrain",0.0782870997573462,-0.0728356592027258,0.289198475922209
"volcano","volcano","Bahrain",-0.0115997790764984,-0.287788081563118,0.355610613152331
"wildfire","wildfire","Bahrain",0.074823770774254,-0.0485970087275849,0.201495924687408
"drought","drought","Belgium",0.0978093511432735,0.00647038155760218,0.185759663461873
"earthquake","earthquake","Belgium",0.0711439005076855,-0.0772564047179028,0.210418421477234
"flooding","flooding","Belgium",0.122039670011106,0.0408642977692704,0.199206567050867
"heatwave","heatwave","Belgium",0.134861537129773,-0.0963863077079979,0.319104054527592
"hurricane","hurricane","Belgium",0.0763110705286383,-0.00242975509670924,0.141128099311384
"mudslide","mudslide","Belgium",0.109613363203529,-0.0179342980287552,0.242786049258409
"sandstorm","sandstorm","Belgium",0.0572777825064517,-0.258381639303074,0.343634434130331
"snowstorm","snowstorm","Belgium",0.0733911672284371,-0.0985918485726913,0.270197406492484
"thunder","thunder","Belgium",0.0689269982684195,-0.09894732245222,0.214427299907135
"tornado","tornado","Belgium",0.0837284987261276,-0.0935259677341686,0.279967277195245
"volcano","volcano","Belgium",-0.0100557182309311,-0.357861632570881,0.314815549049636
"wildfire","wildfire","Belgium",0.0674709936652316,-0.0826332518470831,0.164653916504711
"drought","drought","Bolivia",0.0921552707652274,-0.0289227477435338,0.183830624460345
"earthquake","earthquake","Bolivia",0.0570684194671907,-0.0668834219232021,0.150772648466412
"flooding","flooding","Bolivia",0.046547863374319,-0.0222551164519077,0.105470351738726
"heatwave","heatwave","Bolivia",0.100472563230849,-0.0838473163212332,0.212304033452667
"hurricane","hurricane","Bolivia",0.0624700559062245,-0.00047028753945226,0.113280437968768
"mudslide","mudslide","Bolivia",0.0879673821755303,0.0273701255281581,0.154986509031894
"sandstorm","sandstorm","Bolivia",0.0501019223531025,-0.317847454229949,0.214959963710384
"snowstorm","snowstorm","Bolivia",0.072046402853024,-0.0294284617368554,0.182576227535484
"thunder","thunder","Bolivia",0.0585463977683092,-0.0744304702792215,0.164062533506963
"tornado","tornado","Bolivia",0.0695978460576115,-0.0621494734159067,0.193110208621377
"volcano","volcano","Bolivia",-0.0110789944707267,-0.455571674872011,0.211508872146865
"wildfire","wildfire","Bolivia",0.0568981737925824,-0.0635771097265669,0.130324973707787
"drought","drought","Bosnia Herzegovina",0.0885535679609644,-0.0845604110854712,0.226157975084288
"earthquake","earthquake","Bosnia Herzegovina",0.0536458756319037,-0.0351250391039337,0.131813732021443
"flooding","flooding","Bosnia Herzegovina",0.0775604605187964,-0.000948030360446422,0.149149067077905
"heatwave","heatwave","Bosnia Herzegovina",0.126092506322563,-0.0968616085886248,0.271903293125423
"hurricane","hurricane","Bosnia Herzegovina",0.0752080878971931,0.00685481916197435,0.138238881717842
"mudslide","mudslide","Bosnia Herzegovina",0.106694231368604,0.0125895100076138,0.21682640511003
"sandstorm","sandstorm","Bosnia Herzegovina",0.0579206947117229,-0.295468701504648,0.295005806827225
"snowstorm","snowstorm","Bosnia Herzegovina",0.0630357218692127,-0.12126332288363,0.225039591091383
"thunder","thunder","Bosnia Herzegovina",0.0560212365925064,-0.117906978968986,0.166443242692829
"tornado","tornado","Bosnia Herzegovina",0.078870498449222,-0.089791358163899,0.241549216193319
"volcano","volcano","Bosnia Herzegovina",-0.0136957485434078,-0.406601579713308,0.264609430976615
"wildfire","wildfire","Bosnia Herzegovina",0.0855802574924801,-0.0036438434044417,0.199373087983748
"drought","drought","Chad",0.193637482789002,0.0874671337177534,0.312661536653768
"earthquake","earthquake","Chad",0.0609190637194893,-0.0669656737202042,0.211145291412195
"flooding","flooding","Chad",0.181791783523426,0.125997311769009,0.237117324593723
